TRANSACTION_ID,SUPPLIER_PARENT_NAME,SUPPERLIER_NAME,MATERIAL_DESCRIPTION,GL_ACCOUNT_DESCRIPTION,INVOICE_DESCRIPTION,MCC_DESCRIPTION,PO_DESCRIPTION,AMOUNT
TRANS139170,PARENT_SUPPLIER_607149,SUPPLIER_607149,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Material?Production?Costs?/?Shen?Yi?08/14/2019,,," 4,893.15 "
TRANS713810,PARENT_SUPPLIER_701795,SUPPLIER_701795,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 293.59 
TRANS212295,PARENT_SUPPLIER_794070,SUPPLIER_794070,,AP - F CUR.,HAND-TIED PRESENTATION BOUQUETS,,HAND-TIED PRESENTATION BOUQUETS, 168.23 
TRANS454191,PARENT_SUPPLIER_905801,SUPPLIER_905801,,AP - F CUR.,LONG FLORAL SPRAY ARRANGEMENT,,LONG FLORAL SPRAY ARRANGEMENT, 78.51 
TRANS687378,PARENT_SUPPLIER_594011,SUPPLIER_594011,,AP - F CUR.,TALL FLORAL ARRANGEMENTS,,TALL FLORAL ARRANGEMENTS, 302.81 
TRANS751064,PARENT_SUPPLIER_533106,SUPPLIER_533106,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Sponsorship?/?Wang?Weiyanzi?11/01/2019,,," 11,614.40 "
TRANS170126,PARENT_SUPPLIER_102986,SUPPLIER_102986,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Sponsorship?/?Wang?Weiyanzi?11/01/2019,,," 29,036.00 "
TRANS665104,PARENT_SUPPLIER_226051,SUPPLIER_226051,,AP - LC,,,, 0.73 
TRANS963958,PARENT_SUPPLIER_342055,SUPPLIER_342055,,AP - LC,A6?OCT-PME?research?expenses,,, 9.14 
TRANS442447,PARENT_SUPPLIER_398792,SUPPLIER_398792,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Cui?Chaoyi?Lecture?750/Sheng?xiaowen?10/28/2019,,, 108.89 
TRANS500423,PARENT_SUPPLIER_336665,SUPPLIER_336665,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 41.12 
TRANS264206,PARENT_SUPPLIER_731038,SUPPLIER_731038,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Phone?charges/BJ?OFFICE-SEP?2019/vicky?10/23/2019,,, 456.93 
TRANS746810,PARENT_SUPPLIER_232979,SUPPLIER_232979,,AP - LC,,,, 0.70 
TRANS284297,PARENT_SUPPLIER_861424,SUPPLIER_861424,,AP - LC,MKTG,,, 7.39 
TRANS376942,PARENT_SUPPLIER_579021,SUPPLIER_579021,,AP - LC,Shikoku?Branch,,, 1.30 
TRANS747746,PARENT_SUPPLIER_216347,SUPPLIER_216347,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 2.61 
TRANS304474,PARENT_SUPPLIER_287265,SUPPLIER_287265,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Desk?Paper/chen?jingru?10/15/2019,,, 573.90 
TRANS628137,PARENT_SUPPLIER_982748,SUPPLIER_982748,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Service?fee/chen?jingru?10/15/2019,,, 43.55 
TRANS596551,PARENT_SUPPLIER_440240,SUPPLIER_440240,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 1.31 
TRANS739781,PARENT_SUPPLIER_393932,SUPPLIER_393932,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Service?Fee?/?Chen?Si?10/29/2019,,, 21.78 
TRANS205487,PARENT_SUPPLIER_114502,SUPPLIER_114502,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Train/Chen?Si?10/29/2019,,, 136.03 
TRANS302469,PARENT_SUPPLIER_585648,SUPPLIER_585648,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,FPA017100?Jiaodong?Exchange?Customer?Train?Ticket?Service?Fee/?Hou?Xiaoyan?11/01/2019,,, 8.71 
TRANS555836,PARENT_SUPPLIER_551350,SUPPLIER_551350,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,FPA016962?Customer?Train?Ticket?Service?Fee?for?Southwest?Shandong?/?Hou?Xiaoyan?11/01/2019,,, 4.36 
TRANS360387,PARENT_SUPPLIER_109655,SUPPLIER_109655,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,FPA016962?Luxinan?Exchange?Customer?Train?Fare?/?Hou?Xiaoyan?11/01/2019,,, 85.58 
TRANS515922,PARENT_SUPPLIER_363190,SUPPLIER_363190,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,FPA017100?Jiaodong?Exchange?Customer?Train?Fare?/?Hou?Xiaoyan?11/01/2019,,, 131.90 
TRANS760181,PARENT_SUPPLIER_415846,SUPPLIER_415846,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 0.78 
TRANS699704,PARENT_SUPPLIER_601486,SUPPLIER_601486,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 2.16 
TRANS183419,PARENT_SUPPLIER_281703,SUPPLIER_281703,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,July?1st?Hi?Taxi?-?ARENA?/?Shen?Yi?08/21/2019,,, 36.02 
TRANS785587,PARENT_SUPPLIER_426460,SUPPLIER_426460,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Sponsorship?/?Gao?Xue?11/01/2019,,," 5,081.30 "
TRANS111502,PARENT_SUPPLIER_322512,SUPPLIER_322512,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Fruit?costs/Tao?Annie?08/08/2019,,, 753.63 
TRANS635035,PARENT_SUPPLIER_350248,SUPPLIER_350248,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 77.69 
TRANS424566,PARENT_SUPPLIER_529789,SUPPLIER_529789,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Conference?costs/zhang?dean?10/24/2019,,," 1,294.83 "
TRANS473685,PARENT_SUPPLIER_995932,SUPPLIER_995932,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,2019-09?CR?Air-conditioning?Overtime?/?Tao?Annie?10/29/2019,,, 945.01 
TRANS246257,PARENT_SUPPLIER_986386,SUPPLIER_986386,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Miscellaneous?charges?for?other?utilities/Tao?Annie?10/29/2019,,," 1,445.25 "
TRANS337343,PARENT_SUPPLIER_634315,SUPPLIER_634315,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,January?2019-November?2019?Rates?of?property?and?air?conditioning?8DH820?/?Tao?Annie?10/29/2019,,," 19,091.17 "
TRANS677048,PARENT_SUPPLIER_442340,SUPPLIER_442340,,AP - LC,C1?55067?10/2CTO?WORKSHOP?IN?Oita?Prefectural?Hospital?Director?General?Fee,,, 2.78 
TRANS492096,PARENT_SUPPLIER_617673,SUPPLIER_617673,,AP - LC,C1?55067?10/2CTO?WORKSHOP?IN?Oita?Prefectural?Hospital?Director?General?Fee,,, -0.31 
TRANS834531,PARENT_SUPPLIER_242284,SUPPLIER_242284,,AP - LC,,,, 0.28 
TRANS752040,PARENT_SUPPLIER_919774,SUPPLIER_919774,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,bank?rejection?of?UDI?Training/liu?yang?10/29/2019,,, 522.65 
TRANS914222,PARENT_SUPPLIER_124349,SUPPLIER_124349,,AP - LC,C1 10/3 MitraClip Therapy Development on-site work,,, 0.93 
TRANS876122,PARENT_SUPPLIER_222374,SUPPLIER_222374,,AP - LC,C1 10/3 MitraClip Therapy Development on-site work,,, -0.10 
TRANS508515,PARENT_SUPPLIER_889167,SUPPLIER_889167,,AP - LC,,,, 0.09 
TRANS544607,PARENT_SUPPLIER_238211,SUPPLIER_238211,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 26.30 
TRANS556161,PARENT_SUPPLIER_507336,SUPPLIER_507336,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,April?2019?Destruction?Disposal?Charges/Gary?Song?08/26/2019,,, 438.28 
TRANS860535,PARENT_SUPPLIER_153692,SUPPLIER_153692,,AP - LC,,,, 1.37 
TRANS863595,PARENT_SUPPLIER_564457,SUPPLIER_564457,,AP - LC,C1?55459?10/16FFR?Employee?Training?Instructor?Fee,,, 13.71 
TRANS565007,PARENT_SUPPLIER_865234,SUPPLIER_865234,,AP - LC,,,, 1.83 
TRANS278784,PARENT_SUPPLIER_139602,SUPPLIER_139602,,AP - LC,CORONARY INTERVENTION 2019- JUL AD,,, 22.85 
TRANS583371,PARENT_SUPPLIER_620121,SUPPLIER_620121,,AP - LC,,,, 1.55 
TRANS710632,PARENT_SUPPLIER_196711,SUPPLIER_196711,,AP - LC,D1?7/4?Simulator?Rental?Expense,,, 19.38 
TRANS375253,PARENT_SUPPLIER_717954,SUPPLIER_717954,,AP - LC,,,, 0.93 
TRANS931659,PARENT_SUPPLIER_989398,SUPPLIER_989398,,AP - LC,C1?55214?10/5OCTOBER?FEST?2019,,, -1.04 
TRANS719226,PARENT_SUPPLIER_639001,SUPPLIER_639001,,AP - LC,C1?55214?10/5OCTOBER?FEST?2019,,, 9.25 
TRANS142483,PARENT_SUPPLIER_670665,SUPPLIER_670665,,AP - LC,,,, 0.65 
TRANS896584,PARENT_SUPPLIER_607069,SUPPLIER_607069,,AP - LC,C1 TAX,,, -0.73 
TRANS284219,PARENT_SUPPLIER_599887,SUPPLIER_599887,,AP - LC,C1 HONORARIUM,,, 6.48 
TRANS287314,PARENT_SUPPLIER_262352,SUPPLIER_262352,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,1500/sheng?xiaowen?10/28/2019,,, 217.77 
TRANS913575,PARENT_SUPPLIER_994439,SUPPLIER_994439,,AP - LC,D1?52515?6/27?38TH?Miyazaki?City?Medical?Association?Hospital?Circulatory?Seminar?Site?Fee,,, 8.46 
TRANS385634,PARENT_SUPPLIER_667652,SUPPLIER_667652,,AP - LC,,,, 0.68 
TRANS390277,PARENT_SUPPLIER_798218,SUPPLIER_798218,,AP - LC,C1?54689?9/10COMPLEX?PCI?WS?IN?Sendai?Medical?Center?Speaker?Reward,,, 6.60 
TRANS348110,PARENT_SUPPLIER_971591,SUPPLIER_971591,,AP - LC,C1?54689?9/10COMPLEX?PCI?WS?IN?Sendai?Medical?Center?Speaker?Reward,,, -0.73 
TRANS220556,PARENT_SUPPLIER_796410,SUPPLIER_796410,,AP - LC,,,, 0.53 
TRANS516878,PARENT_SUPPLIER_921560,SUPPLIER_921560,,AP - LC,,,, 1.94 
TRANS880662,PARENT_SUPPLIER_113894,SUPPLIER_113894,,AP - LC,D1?54557?9/13CTO?WS@?Fukuoka?Red?Cross?Hospital?Site?Fee,,, 9.35 
TRANS497827,PARENT_SUPPLIER_420608,SUPPLIER_420608,,AP - LC,D1?54557?9/13CTO?WS@?Fukuoka?Red?Cross?Hospital?Eitaku,,, 14.89 
TRANS976418,PARENT_SUPPLIER_552493,SUPPLIER_552493,,AP - LC,,,, 0.93 
TRANS378965,PARENT_SUPPLIER_525137,SUPPLIER_525137,,AP - LC,C1?54732?10/4?Iwaki?Medical?Center?COMPLEX?PCI?WS?Operator?Reward,,, -1.04 
TRANS555801,PARENT_SUPPLIER_760257,SUPPLIER_760257,,AP - LC,C1?54732?10/4?Iwaki?Medical?Center?COMPLEX?PCI?WS?Operator?Reward,,, 9.25 
TRANS273751,PARENT_SUPPLIER_938110,SUPPLIER_938110,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 12.07 
TRANS405302,PARENT_SUPPLIER_990089,SUPPLIER_990089,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Material?Charge/Hu?rongrong?09/25/2019,,, 201.22 
TRANS804082,PARENT_SUPPLIER_510015,SUPPLIER_510015,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 10.16 
TRANS823499,PARENT_SUPPLIER_749332,SUPPLIER_749332,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Material?Production?Costs?/?Huang?Ruijie?10/18/2019,,, 169.28 
TRANS175354,PARENT_SUPPLIER_863451,SUPPLIER_863451,,AP - LC,,,, 0.01 
TRANS586062,PARENT_SUPPLIER_711721,SUPPLIER_711721,,AP - LC,D1?Taxi?Ticket?June,,, 0.14 
TRANS430189,PARENT_SUPPLIER_460989,SUPPLIER_460989,,AP - LC,,,, 0.31 
TRANS592840,PARENT_SUPPLIER_792898,SUPPLIER_792898,,AP - LC,D1?Taxi?Ticket?May?Minute,,, 3.94 
TRANS283149,PARENT_SUPPLIER_923278,SUPPLIER_923278,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,VAT?invoice?system?maintenance?/?Wang?Vera?08/08/2019,,, 40.65 
TRANS821033,PARENT_SUPPLIER_623405,SUPPLIER_623405,,AP - LC,,,, 0.65 
TRANS825714,PARENT_SUPPLIER_140893,SUPPLIER_140893,,AP - LC,Nagoya?Branch?Office?Supplies?and?Drinks?Generation,,, 8.18 
TRANS680388,PARENT_SUPPLIER_496971,SUPPLIER_496971,,AP - LC,Tatsuzu's?moving?cost,,, 14.16 
TRANS362456,PARENT_SUPPLIER_778216,SUPPLIER_778216,,AP - LC,,,, 1.13 
TRANS548567,PARENT_SUPPLIER_366446,SUPPLIER_366446,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,AVVC19118?VAT?Tax/Gary?10/29/2019,,," 10,991.70 "
TRANS571872,PARENT_SUPPLIER_570834,SUPPLIER_570834,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,AVVC19119?Duty/Gary?10/29/2019,,," 8,420.99 "
TRANS954439,PARENT_SUPPLIER_797368,SUPPLIER_797368,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,AVVC19119?VAT?Tax/Gary?10/29/2019,,," 85,304.63 "
TRANS969992,PARENT_SUPPLIER_780350,SUPPLIER_780350,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,AVVC19118?Duty/Gary?10/29/2019,,," 7,240.45 "
TRANS578765,PARENT_SUPPLIER_699943,SUPPLIER_699943,,AP - LC,,,, 3.23 
TRANS891562,PARENT_SUPPLIER_296540,SUPPLIER_296540,,AP - LC,"Cost?of?dispatch:?South?Kanto?Branch,?2019/8?Atsuko?Sukekawa",,, 4.15 
TRANS639736,PARENT_SUPPLIER_322225,SUPPLIER_322225,,AP - LC,"Cost?of?dispatch:?South?Kanto?Branch,?2019/8?Atsuko?Yukawa",,, 36.25 
TRANS727268,PARENT_SUPPLIER_314399,SUPPLIER_314399,,AP - LC,,,, 0.39 
TRANS838028,PARENT_SUPPLIER_327801,SUPPLIER_327801,,AP - LC,JN96?Abstract,,, 4.87 
TRANS458426,PARENT_SUPPLIER_412484,SUPPLIER_412484,,AP - LC,,,, 31.41 
TRANS108881,PARENT_SUPPLIER_190715,SUPPLIER_190715,,AP - LC,Cost?of?entrusting?work?for?quality?assurance?and?post-retail?safety?management?(September?2019),,, 392.61 
TRANS450368,PARENT_SUPPLIER_350507,SUPPLIER_350507,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,bank?rejection?of?Jin?Yiqi?Fee?/?Dai?Huiteng?09/29/2019,,, 145.18 
TRANS118920,PARENT_SUPPLIER_746214,SUPPLIER_746214,,AP - LC,General Medical Consulting,,," 16,000.00 "
TRANS531362,PARENT_SUPPLIER_434626,SUPPLIER_434626,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,July?2019?Warehouse?orders?for?drinking?water?/?Gary?Song?08/26/2019,,, 12.21 
TRANS108872,PARENT_SUPPLIER_960400,SUPPLIER_960400,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 1.59 
TRANS811125,PARENT_SUPPLIER_603434,SUPPLIER_603434,,AP - LC,,,, 0.46 
TRANS288892,PARENT_SUPPLIER_650383,SUPPLIER_650383,,AP - LC,C1?10/1?MITRACLIP?TEE?WORKSHOP?Performer?Reward,,, -0.52 
TRANS877547,PARENT_SUPPLIER_359380,SUPPLIER_359380,,AP - LC,C1?10/1?MITRACLIP?TEE?WORKSHOP?Performer?Reward,,, 4.63 
TRANS790371,PARENT_SUPPLIER_707035,SUPPLIER_707035,,AP - LC,,,, 0.65 
TRANS128918,PARENT_SUPPLIER_660614,SUPPLIER_660614,,AP - LC,"C1?54833?10/5,?33rd?Japan?Cardiovascular?Endoscope?Society?Ranchseminar:?thanks?for?the?speaker.",,, -0.73 
TRANS626099,PARENT_SUPPLIER_619922,SUPPLIER_619922,,AP - LC,"C1?54833?10/5,?33rd?Japan?Cardiovascular?Endoscope?Society?Ranchseminar:?thanks?for?the?speaker.",,, 6.48 
TRANS219266,PARENT_SUPPLIER_187292,SUPPLIER_187292,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 0.38 
TRANS892621,PARENT_SUPPLIER_333746,SUPPLIER_333746,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Airfare/huang?lingyan?09/27/2019,,, 287.46 
TRANS959520,PARENT_SUPPLIER_700329,SUPPLIER_700329,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Air?ticket?service?fee/huang?lingyan?09/27/2019,,, 6.39 
TRANS206992,PARENT_SUPPLIER_788725,SUPPLIER_788725,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Event?Naming?Fee?8DD120-Nov2019/Wang?Weiyanzi?10/29/2019,,," 7,259.00 "
TRANS571967,PARENT_SUPPLIER_823415,SUPPLIER_823415,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Active?Enterprise?Booth?8DD120-Nov2019/Wang?Weiyanzi?10/29/2019,,," 21,777.00 "
TRANS556552,PARENT_SUPPLIER_170861,SUPPLIER_170861,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 42.73 
TRANS136364,PARENT_SUPPLIER_249208,SUPPLIER_249208,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Accommodation/Zhou?Lan?08/26/2019,,, 712.20 
TRANS402882,PARENT_SUPPLIER_113685,SUPPLIER_113685,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Sponsorship/dai?huiteng?10/28/2019,,," 2,903.60 "
TRANS259627,PARENT_SUPPLIER_421537,SUPPLIER_421537,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Sponsorship?8DD120-Nov?2019?/?Liu?Weiwei?10/29/2019,,," 4,355.40 "
TRANS232463,PARENT_SUPPLIER_145619,SUPPLIER_145619,,AP - LC,,,, 5.58 
TRANS234419,PARENT_SUPPLIER_643997,SUPPLIER_643997,,AP - LC,"PRODUCTION?OF?VIDEO?DISTRIBUTION,?VIEWING?PAGE?AND?AUTHENTICATION?SERVER?FOR?DR",,, 69.74 
TRANS226012,PARENT_SUPPLIER_474749,SUPPLIER_474749,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Conference?Charges?8DD120-Nov?/?Chen?Kunyi?10/29/2019,,," 13,066.20 "
TRANS655362,PARENT_SUPPLIER_727688,SUPPLIER_727688,,AP - LC,D1?10/5?FOUNDATION?TRAINING?Obento?Fee,,, 3.10 
TRANS255304,PARENT_SUPPLIER_322555,SUPPLIER_322555,,AP - LC,,,, 0.31 
TRANS621575,PARENT_SUPPLIER_410593,SUPPLIER_410593,,AP - LC,,,, 1.46 
TRANS636874,PARENT_SUPPLIER_857155,SUPPLIER_857155,,AP - LC,A4?Facility?Expense?(5?CRC?Support?Expense?cases),,, 18.28 
TRANS312771,PARENT_SUPPLIER_499641,SUPPLIER_499641,,AP - LC,,,, 0.12 
TRANS553006,PARENT_SUPPLIER_646239,SUPPLIER_646239,,AP - LC,National?Bibliography?Database?J?DREAMIII?August?Usage?Fee?(Metered),,, 1.52 
TRANS881083,PARENT_SUPPLIER_678394,SUPPLIER_678394,,AP - LC,,,, 0.75 
TRANS347272,PARENT_SUPPLIER_184706,SUPPLIER_184706,,AP - LC,C1?52208?6/1?7TH?TOKAI?ENGLISH?CONFERENCE,,, -1.04 
TRANS838642,PARENT_SUPPLIER_665065,SUPPLIER_665065,,AP - LC,C1?52208?6/1?7TH?TOKAI?ENGLISH?CONFERENCE,,, 9.43 
TRANS931816,PARENT_SUPPLIER_749447,SUPPLIER_749447,,AP - LC,,,, 0.02 
TRANS129776,PARENT_SUPPLIER_221271,SUPPLIER_221271,,AP - LC,Beverage?water,,, 0.27 
TRANS859565,PARENT_SUPPLIER_738171,SUPPLIER_738171,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Conference?Services?/?Luo?Yi?08/19/2019,,," 1,354.24 "
TRANS551563,PARENT_SUPPLIER_230413,SUPPLIER_230413,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 81.25 
TRANS505045,PARENT_SUPPLIER_976784,SUPPLIER_976784,,AP - LC,,,, 0.02 
TRANS828123,PARENT_SUPPLIER_804116,SUPPLIER_804116,,AP - LC,TSR-VAN2?Usage?Fee?(for?July),,, 0.27 
TRANS201969,PARENT_SUPPLIER_265393,SUPPLIER_265393,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,SavingPlan201910 / Liu Krystal 10/29/2019,,," 83,311.69 "
TRANS172726,PARENT_SUPPLIER_364592,SUPPLIER_364592,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,,,, 351.20 
TRANS583600,PARENT_SUPPLIER_853817,SUPPLIER_853817,,ÆäËûÓ¦¸¶ÕË¿î-¹©Ó¦ÉÌ,Accommodation?+?Transportation?+?Meals?+?Service?Charges?/?Dai?Huiteng?10/29/2019,,," 5,853.34 "
TRANS338991,PARENT_SUPPLIER_547540,SUPPLIER_547540,,ACCTS PAYABLE,FTC18104?Wagushiya?Kokura?Dr.?25?Lunches?Participated?in?Dr.?4?Lunches?for?Use?ME,,," 1,357.29 "
TRANS878262,PARENT_SUPPLIER_955137,SUPPLIER_955137,,ACCTS PAYABLE,WF567201?Tokyo?Emkei?Dr.?Ishibashi?Kou?(Lec)?0601-02?Future,,, 125.40 
TRANS167830,PARENT_SUPPLIER_519563,SUPPLIER_519563,,ACCTS PAYABLE,WF568678?Tokyo?Wireless?Synergy?Combination?Dr.?HD?Grid?Seminar_,,, 21.75 
TRANS615560,PARENT_SUPPLIER_151134,SUPPLIER_151134,,ACCTS PAYABLE,ACAS 76353 DR FA PO CHUNG HONO EP SUMMIT,,, 666.49 
TRANS245536,PARENT_SUPPLIER_393241,SUPPLIER_393241,,ACCTS PAYABLE,ACAS 76353 DR SHIH AN CHEN HONO EP SUMMI,,," 1,332.97 "
TRANS877104,PARENT_SUPPLIER_236427,SUPPLIER_236427,,ACCTS PAYABLE,home?delivery?cleaning,,, 19.19 
TRANS507995,PARENT_SUPPLIER_988137,SUPPLIER_988137,,ACCTS PAYABLE,Kanto?Shoji,,, 947.64 
TRANS256984,PARENT_SUPPLIER_131334,SUPPLIER_131334,,ACCTS PAYABLE,Company?Information?Center?Express?September,,," 150,555.31 "
TRANS155221,PARENT_SUPPLIER_184064,SUPPLIER_184064,,ACCTS PAYABLE,Ai?no?Taxi?Ticket?Taxi,,, 852.76 
TRANS196027,PARENT_SUPPLIER_581750,SUPPLIER_581750,,ACCTS PAYABLE,H1 review meeting_Aug 19_Chandy's Windy,,," 4,395.57 "
TRANS591039,PARENT_SUPPLIER_780420,SUPPLIER_780420,,ACCTS PAYABLE,AATS/JATS?Arctic?Symposium?2019_Exhibition?Nov?Return,,," 1,005.40 "
TRANS770848,PARENT_SUPPLIER_908192,SUPPLIER_908192,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 177.47 
TRANS474459,PARENT_SUPPLIER_585831,SUPPLIER_585831,,ACCTS PAYABLE,1STE TERMIJN MBO-2 OPLEIDING M.LAMBREGT,,," 2,132.90 "
TRANS979924,PARENT_SUPPLIER_601364,SUPPLIER_601364,,ACCTS PAYABLE,Tokyo?Wireless?Collaboration?Portfolio,,, 64.89 
TRANS139654,PARENT_SUPPLIER_227324,SUPPLIER_227324,,ACCTS PAYABLE,Tokyo?Wireless?Collaboration?Portfolio,,, 961.62 
TRANS937608,PARENT_SUPPLIER_336057,SUPPLIER_336057,,ACCTS PAYABLE,Distribution?(Automatic?Debit),,, 122.16 
TRANS919857,PARENT_SUPPLIER_970325,SUPPLIER_970325,,ACCTS PAYABLE,WF555493?Toppemeat?Bento?(60?people)?VT?Module_2019.,,," 1,590.36 "
TRANS989180,PARENT_SUPPLIER_949096,SUPPLIER_949096,,ACCTS PAYABLE,Round?Building?Hall?&?Conference?Square,,," 3,977.00 "
TRANS232030,PARENT_SUPPLIER_804691,SUPPLIER_804691,,ACCTS PAYABLE,Media?Research?Institute,,, 799.57 
TRANS371730,PARENT_SUPPLIER_858262,SUPPLIER_858262,,ACCTS PAYABLE,Gee?Search,,, 493.56 
TRANS297308,PARENT_SUPPLIER_338523,SUPPLIER_338523,,ACCTS PAYABLE,Fuji?Xerox,,, 106.61 
TRANS617421,PARENT_SUPPLIER_438475,SUPPLIER_438475,,ACCTS PAYABLE,Takachiho?Tsusho,,, 361.29 
TRANS285807,PARENT_SUPPLIER_474868,SUPPLIER_474868,,ACCTS PAYABLE,Tottori?Prefectural?Association?of?Clinical?Engineering?__?ads,,, 91.40 
TRANS292116,PARENT_SUPPLIER_676484,SUPPLIER_676484,,ACCTS PAYABLE,Home?Delivery?Cleaning?White?Magic,,, 13.71 
TRANS604784,PARENT_SUPPLIER_636448,SUPPLIER_636448,,ACCTS PAYABLE,Otsuka?Shokai,,, 789.70 
TRANS655270,PARENT_SUPPLIER_857157,SUPPLIER_857157,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS776472,PARENT_SUPPLIER_323135,SUPPLIER_323135,,ACCTS PAYABLE,CN-DEPOSIT-OFFICE MOVING OUT,,, -241.34 
TRANS764490,PARENT_SUPPLIER_107404,SUPPLIER_107404,,ACCTS PAYABLE,Food Chgs_H1 Review Meet_Aug 19_Chandy's,,," 5,895.76 "
TRANS533437,PARENT_SUPPLIER_254299,SUPPLIER_254299,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS250739,PARENT_SUPPLIER_505221,SUPPLIER_505221,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS605532,PARENT_SUPPLIER_559338,SUPPLIER_559338,,ACCTS PAYABLE,mental?health?research,,, 322.79 
TRANS820884,PARENT_SUPPLIER_994076,SUPPLIER_994076,,ACCTS PAYABLE,FTC18472?Confirming?RX?Expenses?for,,," 2,041.14 "
TRANS213557,PARENT_SUPPLIER_152730,SUPPLIER_152730,,ACCTS PAYABLE,Japan?Trade?Commission,,, 441.24 
TRANS435172,PARENT_SUPPLIER_209137,SUPPLIER_209137,,ACCTS PAYABLE,WF581944?Fujita?Gakuen?Donation,,," 18,280.00 "
